Time,Displacement,Force
(s),(mm),(kN)
"8.0290","0.1000","0.0007"
"8.0490","0.1000","0.0007"
"8.0690","0.1000","0.0008"
"8.0890","0.1000","0.0007"
"8.1090","0.1000","0.0006"
"8.1290","0.1000","0.0006"
"8.1490","0.1000","0.0007"
"8.1690","0.1000","0.0007"
"8.1890","0.1000","0.0007"
"8.2090","0.1000","0.0006"
"8.2290","0.1000","0.0007"
"8.2490","0.1000","0.0007"
"8.2690","0.1000","0.0007"
"8.2890","0.1000","0.0006"
"8.3090","0.1000","0.0007"
"8.3290","0.1000","0.0007"
"8.3490","0.1000","0.0008"
"8.3690","0.1000","0.0008"
"8.3890","0.1000","0.0008"
"8.4090","0.1000","0.0007"
"8.4290","0.1000","0.0006"
"8.4490","0.1000","0.0005"
"8.4690","0.1000","0.0006"
"8.4890","0.1000","0.0007"
"8.5090","0.1000","0.0007"
"8.5290","0.1000","0.0007"
"8.5490","0.1000","0.0007"
"8.5690","0.1000","0.0007"
"8.5890","0.1000","0.0007"
"8.6090","0.1000","0.0006"
"8.6290","0.1000","0.0007"
"8.6490","0.1000","0.0007"
"8.6690","0.1000","0.0007"
"8.6890","0.1000","0.0007"
"8.7090","0.1000","0.0007"
"8.7290","0.1000","0.0006"
"8.7490","0.1000","0.0007"
"8.7690","0.1000","0.0006"
"8.7890","0.1000","0.0007"
"8.8090","0.1000","0.0008"
"8.8290","0.1000","0.0008"
"8.8490","0.1000","0.0008"
"8.8690","0.1000","0.0007"
"8.8890","0.1000","0.0006"
"8.9090","0.1000","0.0006"
"8.9290","0.1000","0.0006"
"8.9490","0.1000","0.0006"
"8.9690","0.1000","0.0007"
"8.9890","0.1000","0.0007"
"9.0090","0.1000","0.0007"
"9.0290","0.1000","0.0008"
"9.0490","0.1000","0.0007"
"9.0690","0.1000","0.0007"
"9.0890","0.1000","0.0007"
"9.1090","0.1000","0.0007"
"9.1290","0.1000","0.0007"
"9.1490","0.1000","0.0007"
"9.1690","0.1000","0.0006"
"9.1890","0.1000","0.0006"
"9.2090","0.1000","0.0007"
"9.2290","0.1000","0.0007"
"9.2490","0.1000","0.0007"
"9.2690","0.1000","0.0007"
"9.2890","0.1000","0.0007"
"9.3090","0.1000","0.0006"
"9.3290","0.1000","0.0006"
"9.3490","0.1000","0.0006"
"9.3690","0.1000","0.0007"
"9.3890","0.1000","0.0007"
"9.4090","0.1000","0.0007"
"9.4290","0.1000","0.0007"
"9.4490","0.1000","0.0007"
"9.4690","0.1000","0.0006"
"9.4890","0.1000","0.0007"
"9.5090","0.1000","0.0007"
"9.5290","0.1000","0.0007"
"9.5490","0.1000","0.0006"
"9.5690","0.1000","0.0007"
"9.5890","0.1000","0.0008"
"9.6090","0.1000","0.0008"
"9.6290","0.1000","0.0008"
"9.6490","0.1000","0.0007"
"9.6690","0.1000","0.0007"
"9.6890","0.1000","0.0006"
"9.7090","0.1000","0.0006"
"9.7290","0.1000","0.0007"
"9.7490","0.1000","0.0007"
"9.7690","0.1000","0.0006"
"9.7890","0.1000","0.0006"
"9.8090","0.1000","0.0006"
"9.8290","0.1000","0.0006"
"9.8490","0.1000","0.0006"
"9.8690","0.1000","0.0006"
"9.8890","0.1000","0.0006"
"9.9090","0.1000","0.0007"
"9.9290","0.1000","0.0006"
"9.9490","0.1000","0.0007"
"9.9690","0.1000","0.0007"
"9.9890","0.1000","0.0007"
"10.0090","0.1000","0.0007"
"10.0290","0.1000","0.0007"
"10.0490","0.1000","0.0008"
"10.0690","0.1000","0.0007"
"10.0890","0.1000","0.0007"
"10.1090","0.1000","0.0006"
"10.1290","0.1000","0.0007"
"10.1490","0.1000","0.0006"
"10.1690","0.1000","0.0005"
"10.1890","0.1000","0.0006"
"10.2090","0.1000","0.0006"
"10.2290","0.1000","0.0007"
"10.2490","0.1000","0.0007"
"10.2690","0.1000","0.0007"
"10.2890","0.1000","0.0006"
"10.3090","0.1000","0.0006"
"10.3290","0.1000","0.0006"
"10.3490","0.1000","0.0006"
"10.3690","0.1000","0.0008"
"10.3890","0.1000","0.0008"
"10.4090","0.1000","0.0007"
"10.4290","0.1000","0.0006"
"10.4490","0.1000","0.0006"
"10.4690","0.1000","0.0007"
"10.4890","0.1000","0.0007"
"10.5090","0.1000","0.0007"
"10.5290","0.1000","0.0006"
"10.5490","0.1000","0.0006"
"10.5690","0.1000","0.0006"
"10.5890","0.1000","0.0006"
"10.6090","0.1000","0.0006"
"10.6290","0.1000","0.0007"
"10.6490","0.1000","0.0007"
"10.6690","0.1000","0.0008"
"10.6890","0.1000","0.0007"
"10.7090","0.1000","0.0007"
"10.7290","0.1000","0.0007"
"10.7490","0.1000","0.0007"
"10.7690","0.1000","0.0007"
"10.7890","0.1000","0.0007"
"10.8090","0.1000","0.0006"
"10.8290","0.1000","0.0006"
"10.8490","0.1000","0.0007"
"10.8690","0.1000","0.0006"
"10.8890","0.1000","0.0007"
"10.9090","0.1000","0.0007"
"10.9290","0.1000","0.0007"
"10.9490","0.1000","0.0006"
"10.9690","0.1000","0.0006"
"10.9890","0.1000","0.0006"
"11.0090","0.1000","0.0007"
"11.0290","0.1000","0.0007"
"11.0490","0.1000","0.0007"
"11.0690","0.1000","0.0007"
"11.0890","0.1000","0.0007"
"11.1090","0.1000","0.0006"
"11.1290","0.1000","0.0007"
"11.1490","0.1000","0.0008"
"11.1690","0.1000","0.0008"
"11.1890","0.1000","0.0006"
"11.2090","0.1000","0.0006"
"11.2290","0.1000","0.0006"
"11.2490","0.1000","0.0007"
"11.2690","0.1000","0.0007"
"11.2890","0.1000","0.0006"
"11.3090","0.1000","0.0006"
"11.3290","0.1000","0.0006"
"11.3490","0.1000","0.0006"
"11.3690","0.1000","0.0007"
"11.3890","0.1000","0.0006"
"11.4090","0.1000","0.0006"
"11.4290","0.1000","0.0007"
"11.4490","0.1000","0.0007"
"11.4690","0.1000","0.0007"
"11.4890","0.1000","0.0006"
"11.5090","0.1000","0.0006"
"11.5290","0.1000","0.0006"
"11.5490","0.1000","0.0007"
"11.5690","0.1000","0.0007"
"11.5890","0.1000","0.0007"
"11.6090","0.1000","0.0007"
"11.6290","0.1000","0.0006"
"11.6490","0.1000","0.0006"
"11.6690","0.1000","0.0006"
"11.6890","0.1000","0.0006"
"11.7090","0.1000","0.0006"
"11.7290","0.1000","0.0007"
"11.7490","0.1000","0.0007"
"11.7690","0.1000","0.0008"
"11.7890","0.1000","0.0008"
"11.8090","0.1000","0.0007"
"11.8290","0.1000","0.0007"
"11.8490","0.1000","0.0006"
"11.8690","0.1000","0.0006"
"11.8890","0.1000","0.0007"
"11.9090","0.1000","0.0007"
"11.9290","0.1000","0.0007"
"11.9490","0.1000","0.0006"
"11.9690","0.1000","0.0007"
"11.9890","0.1000","0.0007"
"12.0090","0.1000","0.0008"
"12.0290","0.1000","0.0007"
"12.0490","0.1000","0.0007"
"12.0690","0.1000","0.0007"
"12.0890","0.1000","0.0008"
"12.1090","0.1000","0.0007"
"12.1290","0.1000","0.0006"
"12.1490","0.1000","0.0006"
"12.1690","0.1000","0.0006"
"12.1890","0.1000","0.0006"
"12.2090","0.1000","0.0007"
"12.2290","0.1000","0.0006"
"12.2490","0.1000","0.0006"
"12.2690","0.1000","0.0006"
"12.2890","0.1000","0.0005"
"12.3090","0.1000","0.0006"
"12.3290","0.1000","0.0005"
"12.3490","0.1000","0.0005"
"12.3690","0.1000","0.0007"
"12.3890","0.1000","0.0007"
"12.4090","0.1000","0.0007"
"12.4290","0.1000","0.0007"
"12.4490","0.1000","0.0006"
"12.4690","0.1000","0.0006"
"12.4890","0.1000","0.0007"
"12.5090","0.1000","0.0006"
"12.5290","0.1000","0.0006"
"12.5490","0.1000","0.0007"
"12.5690","0.1000","0.0007"
"12.5890","0.1000","0.0006"
"12.6090","0.1000","0.0006"
"12.6290","0.1000","0.0006"
"12.6490","0.1000","0.0006"
"12.6690","0.1000","0.0006"
"12.6890","0.1000","0.0006"
"12.7090","0.1000","0.0006"
