Time,Displacement,Force
(s),(mm),(kN)
"14.0460","0.1000","0.0006"
"14.0660","0.1000","0.0006"
"14.0860","0.1000","0.0005"
"14.1060","0.1000","0.0005"
"14.1260","0.1000","0.0006"
"14.1460","0.1000","0.0006"
"14.1660","0.1000","0.0006"
"14.1860","0.1000","0.0006"
"14.2060","0.1000","0.0005"
"14.2260","0.1000","0.0005"
"14.2460","0.1000","0.0006"
"14.2660","0.1000","0.0006"
"14.2860","0.1000","0.0006"
"14.3060","0.1000","0.0006"
"14.3260","0.1000","0.0006"
"14.3460","0.1000","0.0006"
"14.3660","0.1000","0.0006"
"14.3860","0.1000","0.0006"
"14.4060","0.1000","0.0006"
"14.4260","0.1000","0.0007"
"14.4460","0.1000","0.0007"
"14.4660","0.1000","0.0005"
"14.4860","0.1000","0.0005"
"14.5060","0.1000","0.0005"
"14.5260","0.1000","0.0005"
"14.5460","0.1000","0.0005"
"14.5660","0.1000","0.0006"
"14.5860","0.1000","0.0005"
"14.6060","0.1000","0.0005"
"14.6260","0.1000","0.0006"
"14.6460","0.1000","0.0006"
"14.6660","0.1000","0.0005"
"14.6860","0.1000","0.0005"
"14.7060","0.1000","0.0005"
"14.7260","0.1000","0.0005"
"14.7460","0.1000","0.0005"
"14.7660","0.1000","0.0006"
"14.7860","0.1000","0.0006"
"14.8060","0.1000","0.0006"
"14.8260","0.1000","0.0006"
"14.8460","0.1000","0.0006"
"14.8660","0.1000","0.0006"
"14.8860","0.1000","0.0007"
"14.9060","0.1000","0.0006"
"14.9260","0.1000","0.0006"
"14.9460","0.1000","0.0005"
"14.9660","0.1000","0.0006"
"14.9860","0.1000","0.0006"
"15.0060","0.1000","0.0007"
"15.0260","0.1000","0.0006"
"15.0460","0.1000","0.0006"
"15.0660","0.1000","0.0007"
"15.0860","0.1000","0.0007"
"15.1060","0.1000","0.0007"
"15.1260","0.1000","0.0006"
"15.1460","0.1000","0.0005"
"15.1660","0.1000","0.0006"
"15.1860","0.1000","0.0006"
"15.2060","0.1000","0.0005"
"15.2260","0.1000","0.0005"
"15.2460","0.1000","0.0005"
"15.2660","0.1000","0.0005"
"15.2860","0.1000","0.0006"
"15.3060","0.1000","0.0006"
"15.3260","0.1000","0.0006"
"15.3460","0.1000","0.0005"
"15.3660","0.1000","0.0006"
"15.3860","0.1000","0.0006"
"15.4060","0.1000","0.0006"
"15.4260","0.1000","0.0006"
"15.4460","0.1000","0.0005"
"15.4660","0.1000","0.0006"
"15.4860","0.1000","0.0006"
"15.5060","0.1000","0.0006"
"15.5260","0.1000","0.0006"
"15.5460","0.1000","0.0005"
"15.5660","0.1000","0.0005"
"15.5860","0.1000","0.0006"
"15.6060","0.1000","0.0006"
"15.6260","0.1000","0.0006"
"15.6460","0.1000","0.0006"
"15.6660","0.1000","0.0006"
"15.6860","0.1000","0.0005"
"15.7060","0.1000","0.0004"
"15.7260","0.1000","0.0005"
"15.7460","0.1000","0.0004"
"15.7660","0.1000","0.0005"
"15.7860","0.1000","0.0004"
"15.8060","0.1000","0.0004"
"15.8260","0.1000","0.0004"
"15.8460","0.1000","0.0004"
"15.8660","0.1000","0.0005"
"15.8860","0.1000","0.0006"
"15.9060","0.1000","0.0005"
"15.9260","0.1000","0.0005"
"15.9460","0.1000","0.0006"
"15.9660","0.1000","0.0006"
"15.9860","0.1000","0.0007"
"16.0060","0.1000","0.0006"
"16.0260","0.1000","0.0006"
"16.0460","0.1000","0.0005"
