Time,Displacement,Force
(s),(mm),(kN)
"6.1630","0.1005","0.0006"
"6.1830","0.1005","0.0006"
"6.2030","0.1005","0.0006"
"6.2230","0.1005","0.0006"
"6.2430","0.1005","0.0007"
"6.2630","0.1005","0.0007"
"6.2830","0.1005","0.0007"
"6.3030","0.1005","0.0007"
"6.3230","0.1005","0.0006"
"6.3430","0.1005","0.0007"
"6.3630","0.1005","0.0006"
"6.3830","0.1004","0.0007"
"6.4030","0.1004","0.0007"
"6.4230","0.1004","0.0006"
"6.4430","0.1004","0.0006"
"6.4630","0.1004","0.0007"
"6.4830","0.1004","0.0007"
"6.5030","0.1004","0.0007"
"6.5230","0.1003","0.0007"
"6.5430","0.1003","0.0007"
"6.5630","0.1003","0.0007"
"6.5830","0.1003","0.0008"
"6.6030","0.1003","0.0007"
"6.6230","0.1002","0.0007"
"6.6430","0.1002","0.0006"
"6.6630","0.1002","0.0007"
"6.6830","0.1002","0.0007"
"6.7030","0.1002","0.0007"
"6.7230","0.1002","0.0006"
"6.7430","0.1002","0.0006"
"6.7630","0.1001","0.0006"
"6.7830","0.1001","0.0006"
"6.8030","0.1001","0.0006"
"6.8230","0.1001","0.0007"
"6.8430","0.1001","0.0007"
"6.8630","0.1001","0.0008"
"6.8830","0.1001","0.0007"
"6.9030","0.1001","0.0007"
"6.9230","0.1001","0.0006"
"6.9430","0.1000","0.0005"
"6.9630","0.1000","0.0006"
"6.9830","0.1000","0.0005"
"7.0030","0.1000","0.0004"
"7.0230","0.1000","0.0003"
"7.0430","0.1000","0.0002"
"7.0630","0.1000","0.0002"
"7.0830","0.1000","0.0003"
"7.1030","0.1000","0.0002"
"7.1230","0.1000","0.0002"
"7.1430","0.1000","0.0002"
"7.1630","0.1000","0.0003"
"7.1830","0.1000","0.0004"
"7.2030","0.1000","0.0004"
"7.2230","0.1000","0.0005"
"7.2430","0.1000","0.0004"
"7.2630","0.1000","0.0003"
"7.2830","0.1000","0.0004"
"7.3030","0.1000","0.0004"
"7.3230","0.1000","0.0004"
"7.3430","0.1000","0.0003"
"7.3630","0.1000","0.0004"
"7.3830","0.1000","0.0005"
"7.4030","0.1000","0.0006"
"7.4230","0.1000","0.0006"
"7.4430","0.1000","0.0006"
"7.4630","0.1000","0.0007"
"7.4830","0.1000","0.0006"
"7.5030","0.1000","0.0006"
"7.5230","0.1000","0.0006"
"7.5430","0.1000","0.0006"
"7.5630","0.1000","0.0007"
"7.5830","0.1000","0.0008"
"7.6030","0.1000","0.0008"
"7.6230","0.1000","0.0007"
"7.6430","0.1000","0.0007"
"7.6630","0.1000","0.0008"
"7.6830","0.1000","0.0007"
"7.7030","0.1000","0.0008"
"7.7230","0.1000","0.0008"
"7.7430","0.1000","0.0007"
"7.7630","0.1000","0.0008"
"7.7830","0.1000","0.0008"
"7.8030","0.1000","0.0008"
"7.8230","0.1000","0.0008"
"7.8430","0.1000","0.0008"
"7.8630","0.1000","0.0008"
"7.8830","0.1000","0.0008"
"7.9030","0.1000","0.0008"
"7.9230","0.1000","0.0007"
"7.9430","0.1000","0.0008"
"7.9630","0.1000","0.0007"
"7.9830","0.1000","0.0007"
"8.0030","0.1000","0.0008"
"8.0230","0.1000","0.0007"
"8.0430","0.1000","0.0006"
"8.0630","0.1000","0.0007"
"8.0830","0.1000","0.0008"
"8.1030","0.1000","0.0008"
"8.1230","0.1000","0.0007"
"8.1430","0.1000","0.0007"
"8.1630","0.1000","0.0006"
"8.1830","0.1000","0.0006"
"8.2030","0.1000","0.0006"
"8.2230","0.1000","0.0007"
"8.2430","0.1000","0.0007"
"8.2630","0.1000","0.0007"
"8.2830","0.1000","0.0008"
"8.3030","0.1000","0.0008"
"8.3230","0.1000","0.0008"
"8.3430","0.1000","0.0007"
"8.3630","0.1000","0.0008"
"8.3830","0.1000","0.0008"
"8.4030","0.1000","0.0007"
"8.4230","0.1000","0.0007"
"8.4430","0.1000","0.0007"
"8.4630","0.1000","0.0007"
"8.4830","0.1000","0.0007"
"8.5030","0.1000","0.0008"
"8.5230","0.1000","0.0007"
"8.5430","0.1000","0.0007"
"8.5630","0.1000","0.0007"
"8.5830","0.1000","0.0007"
"8.6030","0.1000","0.0007"
"8.6230","0.1000","0.0008"
"8.6430","0.1000","0.0007"
"8.6630","0.1000","0.0007"
"8.6830","0.1000","0.0007"
"8.7030","0.1000","0.0006"
"8.7230","0.1000","0.0006"
"8.7430","0.1000","0.0007"
"8.7630","0.1000","0.0007"
"8.7830","0.1000","0.0006"
"8.8030","0.1000","0.0007"
"8.8230","0.1000","0.0007"
"8.8430","0.1000","0.0007"
"8.8630","0.1000","0.0007"
"8.8830","0.1000","0.0007"
